Name;type;ingredient;Item Quantity;Item Name;Serving Size Quantity;Serving Size Measure;Unit Measure;Unit Quantity;Volume Measure;Volume Quantity;Calories (kcal);Protein (g);Carbohydrate (Available) (g);Carbohydrates (g);Total Dietary Fiber (g);Dietary Fiber (2016) (g);Fat (g);Saturated Fat (g);Trans Fatty Acid (g);Cholesterol (mg);Sodium (mg);Calcium (mg);Copper (mg);Folate (mcg);Folate, DFE (mcg DFE);Folate, food (mcg);Iron (mg);Magnesium (mg);Manganese (mg);Omega 3 Fatty Acid (g);Omega 6 Fatty Acid (g);Phosphorus (mg);Potassium (mg);Selenium (mcg);Vitamin A - IU (IU);Vitamin A - RAE (mcg);Vitamin A - RE (mcg);Vitamin B1 - Thiamin (mg);Vitamin B12 (mcg);Vitamin B2 - Riboflavin (mg);Vitamin B3 - Niacin (mg);Vitamin B3 - Niacin Equiv (mg);Vitamin B6 (mg);Vitamin C (mg);Vitamin E - Alpha-Toco (mg);Vitamin E - Alpha-Toco Equiv (mg);Vitamin E - IU (IU);Vitamin E - mg (mg);Vitamin K (mcg);Zinc (mg)
3 Bean Chlli;dinner;black pepper, ground;1/2;black pepper, ground;6;Serving;;6;;;2,8865;0,119485;0,444475;0,735425;0,29095;0,29095;0,03749;0,016008;0;0;0,23;5,0945;0,015295;0,1955;0,1955;0,1955;0,111665;1,9665;0,146659;0,001748;0,007981;1,817;15,2835;0,05635;6,2905;0,314525;0,62905;0,001242;0;0,00207;0,013144;0,024261;0,003346;0;0,01196;0,01196;0,01782;0,01196;1,88255;0,013685
3 Bean Chlli;dinner;cheese, cheddar, shredded;1/2;cheese, cheddar, shredded;6;Serving;;6;;;228,26;12,92155;1,74585;1,74585;0;0;18,82015;10,659855;0,518105;55,935;368,945;401,15;0,01695;15,255;15,255;15,255;0,0791;15,255;0,015255;0,08023;0,69156;257,075;42,94;16,1025;701,73;186,45;186,45;0,016385;0,6215;0,24182;0,033335;5,184254;0,03729;0;0,40115;0,40115;0,597714;0,40115;1,356;2,0566
3 Bean Chlli;dinner;onion, white, fresh, chopped;1/2;onion, white, fresh, chopped;6;Serving;;6;;;32;0,88;6,112;7,472;1,36;1,36;0,08;0,0336;0;0;3,2;18,4;0,0312;15,2;15,2;15,2;0,168;8;0,1032;0,0032;0,0104;23,2;116,8;0,4;1,6;0,08;0,16;0,0368;0;0,0216;0,0928;0,279464;0,096;5,92;0,016;0,016;0,02384;0,016;0,32;0,136
3 Bean Chlli;dinner;pumpkin seeds, roasted, kernels, unsalted;1/4;pumpkin seeds, roasted, kernels, unsalted;6;Serving;;6;;;169,33;8,8028;2,42195;4,33945;1,9175;1,9175;14,46975;2,52048;0,01239;0;5,31;15,34;0,376125;16,815;16,815;16,815;2,38065;162,25;1,32455;0,032745;5,815335;346,33;232,46;2,773;2,36;0,118;0,236;0,02065;0;0,04425;1,30685;3,835165;0,0295;0,531;0,1652;0,1652;0,246148;0,1652;1,3275;2,2538
3 Bean Chlli;dinner;flaxseeds, ground;3;flaxseeds, ground;6;Serving;;6;;;112,14;3,8409;0,3318;6,0648;5,733;5,733;8,8536;0,76923;0;0;6,3;53,55;0,2562;18,27;18,27;18,27;1,2033;82,32;0,52122;4,79073;1,23963;134,82;170,73;5,334;0;0;0;0,34524;0;0,03381;0,6468;1,610969;0,09933;0,126;0,0651;0,0651;0,096999;0,0651;0,903;0,9114
3 Bean Chlli;dinner;cannellini beans, canned, unsalted, organic;15;cannellini beans, canned, unsalted, organic;6;Serving;;6;;;327,109882;19,626593;39,253186;55,60868;16,355494;16,355494;3,271099;0;0;0;130,843953;130,843953;;78,506372;;;5,887978;196,265929;;;;327,109882;817,774705;;0;0;0;2,224347;;0,457954;;;;0;;;;;;4,906648
3 Bean Chlli;dinner;vinegar, rice, 100 grain;1/4;vinegar, rice, 100 grain;6;Serving;;6;;;0,5875;0;0,15625;0,15625;0;0;0;0;0;;0,0625;0,0125;;;;;0,0125;;;0;0;0,0125;0,1;;0,0125;;0,0025;0,0125;;0,0125;0,0125;0,0125;;0,0125;;;;;;
3 Bean Chlli;dinner;paprika, ground;1/4;paprika, ground;6;Serving;;6;;;1,7575;0,0722;0,09025;0,26125;0,171;0,171;0,052725;;0;0;0,5016;0,9975;;;;;0,059375;;;;;;;;199,974997;9,99875;19,9975;;0;;;;;0,09025;;;;;;
3 Bean Chlli;dinner;cayenne chili pepper, dried, ground;1/4;cayenne chili pepper, dried, ground;6;Serving;;6;;;1,431;0,054045;0,132435;0,254835;0,1224;0,1224;0,077715;0,01467;0;0;0,135;0,666;0,001678;0,477;0,477;0,477;0,0351;0,684;0,009;0,00297;0,034695;1,3185;9,063;0,0396;187,244995;9,36225;18,7245;0,001476;0;0,004135;0,039154;0,039154;0,011025;0,3438;0,134235;0,134235;0,20001;0,134235;0,36135;0,01116
3 Bean Chlli for 6 - Final;dinner;black beans, canned, low sodium;1.75;black beans, canned, low sodium;6;Serving;;6;;;382,2;25,326;40,53;69,51;28,98;28,98;1,218;0,315;0;0;579,6;147;0,8064;256,2;256,2;256,2;7,98;147;0,9786;0,2394;0,2856;453,6;1293,6;5,46;16,8;0,84;1,68;0,588;0;0,504;2,604;7,644;0,231;11,34;2,604;2,604;3,87996;2,604;9,66;2,268
3 Bean Chlli for 6 - Final;dinner;kidney beans, canned;1.75;kidney beans, canned;6;Serving;;6;;;41,673799;2,589729;5,06039;7,193691;2,133302;2,133302;0,29767;0,053397;0;0;146,85053;16,867966;0,066976;17,8602;17,8602;17,8602;0,580456;13,39515;0,083348;0,040682;0,052588;44,650499;117,579647;0,446505;0;0;0;0,05755;0;0,025302;0,203904;0,724826;0,036713;0,59534;0,009922;0,009922;0,014784;0,009922;2,034078;0,228214
3 Bean Chlli for 6 - Final;dinner;tomatoes, diced, canned;1.75;tomatoes, diced, canned;6;Serving;;6;;;70;3,5;7;10,5;3,5;3,5;0;0;0;0;455;70;;28;;;1,26;;;0;0;;665;122,5;1750;87,5;175;;;;;;;42;;;;;;
3 Bean Chlli for 6 - Final;dinner;onion, white, fresh, chopped;1.5;onion, white, fresh, chopped;6;Serving;;6;;;96;2,64;18,336;22,416;4,08;4,08;0,24;0,1008;0;0;9,6;55,2;0,0936;45,6;45,6;45,6;0,504;24;0,3096;0,0096;0,0312;69,6;350,4;1,2;4,8;0,24;0,48;0,1104;0;0,0648;0,2784;0,838392;0,288;17,76;0,048;0,048;0,07152;0,048;0,96;0,408
3 Bean Chlli for 6 - Final;dinner;bell pepper, red, fresh;1.5;bell pepper, red, fresh;6;Serving;;6;;;69,285;2,21265;8,9847;13,47705;4,49235;4,49235;0,6705;0,060345;0;0;8,94;15,645;0,037995;102,81;102,81;102,81;0,96105;26,82;0,25032;0,055875;0,100575;58,11;471,585;0,2235;6997,785;349,88925;699,778522;0,12069;0;0,189975;2,188065;2,635065;0,650385;285,4095;3,5313;3,5313;5,261637;3,5313;10,9515;0,55875
3 Bean Chlli for 6 - Final;dinner;corn, sweet, yellow, fresh;1.5;corn, sweet, yellow, fresh;6;Serving;;6;;;187,05;7,11225;36,3225;40,6725;4,35;4,35;2,93625;0,706875;0;0;32,625;4,35;0,11745;91,35;91,35;91,35;1,131;80,475;0,354525;0,03045;1,028775;193,575;587,25;1,305;406,725;20,33625;40,6725;0,337125;0;0,119625;3,84975;4,679948;0,202275;14,79;0,15225;0,15225;0,226853;0,15225;0,6525;1,0005
3 Bean Chlli for 6 - Final;dinner;chili peppers, powder;2;chili peppers, powder;6;Serving;;6;;;45,684017;2,180521;2,413801;8,051403;5,637602;5,637602;2,313361;0,398844;0;0;464,454178;53,46002;0,162;4,536002;4,536002;4,536002;2,802601;24,138009;0,2754;0,086346;1,210626;48,600019;315,900121;3,304801;4803,301839;240,165092;480,330184;0,0405;0;0,15228;1,879201;2,068201;0,339228;0,1134;6,178682;6,178682;9,206237;6,178682;17,123407;0,6966
3 Bean Chlli for 6 - Final;dinner;cumin seeds, ground;2;cumin seeds, ground;6;Serving;;6;;;14,24;0,608;0,128;1,28;1,152;1,152;0,7424;;0;;6,336;26,56;;;;;1,0944;;;;;;;;14,4;0,72;1,44;;0;;;;;0,064;;;;;;
3 Bean Chlli for 6 - Final;dinner;garlic, minced;2;garlic, minced;6;Serving;;6;;;30;0;0;0;0;0;1;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3 Bean Chlli for 6 - Final;dinner;oregano, ground;2;oregano, ground;6;Serving;;6;;;9,54;0,324;0,95112;2,48112;1,53;1,53;0,15408;0,055836;0;0;0,9;57,491998;0,022788;8,532;8,532;8,532;1,3248;9,72;0,17964;0,022356;0,026928;5,328;45,359999;0,162;61,235998;3,0618;6,1236;0,006372;0;0,019008;0,16704;0,283237;0,037584;0,0828;0,65736;0,65736;0,979466;0,65736;22,3812;0,09684
3 Bean Chlli for 6 - Final;dinner;tomato paste, canned, 6 oz, unsalted;1.75;tomato paste, canned, 6 oz, unsalted;6;Serving;;6;;;367,359628;19,35358;66,348733;84,716714;18,367981;18,367981;2,105598;0,448;0;0;264,319733;161,279837;1,635198;53,759946;53,759946;53,759946;13,350386;188,15981;1,352959;0,03136;0,680959;371,839624;4542,715403;23,743976;6831,993087;341,599654;683,199309;0,2688;0;0,685439;13,780466;16,095145;0,967679;98,111901;19,263981;19,263981;28,703331;19,263981;51,071948;2,822397
3 Bean Chlli for 6 - Final;dinner;water, tap;1.75;water, tap;6;Serving;;6;;;0;0;0;0;0;0;0;0;0;0;16,576;12,432;0,04144;0;0;0;0;4,144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,04144
3 Bean Chlli for 6 - Final;dinner;salt, table;1;salt, table;6;Serving;;6;;;0;0;0;0;0;0;0;0;0;0;2325,48;1,44;0,0018;0;0;0;0,0198;0,06;0,006;0;0;0;0,48;0,006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006
3 Bean Chlli for 6 - Final;dinner;black pepper, ground;1;black pepper, ground;6;Serving;;6;;;5,773;0,23897;0,88895;1,47085;0,5819;0,5819;0,07498;0,032016;0;0;0,46;10,189;0,03059;0,391;0,391;0,391;0,22333;3,933;0,293319;0,003496;0,015962;3,634;30,566999;0,1127;12,581;0,62905;1,2581;0,002484;0;0,00414;0,026289;0,048522;0,006693;0;0,02392;0,02392;0,035641;0,02392;3,7651;0,02737
3 Bean Chlli for 6 - Final;dinner;cheese, cheddar, shredded;2/3;cheese, cheddar, shredded;6;Serving;;6;;;304,346667;17,228733;2,3278;2,3278;0;0;25,093533;14,21314;0,690807;74,58;491,926667;534,866667;0,0226;20,34;20,34;20,34;0,105467;20,34;0,02034;0,106973;0,92208;342,766667;57,253333;21,47;935,64;248,6;248,6;0,021847;0,828667;0,322427;0,044447;6,912338;0,04972;0;0,534867;0,534867;0,796951;0,534867;1,808;2,742133
3 Bean Chlli for 6 - Final;dinner;onion, white, fresh, chopped;2/3;onion, white, fresh, chopped;6;Serving;;6;;;42,666667;1,173333;8,149333;9,962667;1,813333;1,813333;0,106667;0,0448;0;0;4,266667;24,533333;0,0416;20,266667;20,266667;20,266667;0,224;10,666667;0,1376;0,004267;0,013867;30,933333;155,733333;0,533333;2,133333;0,106667;0,213333;0,049067;0;0,0288;0,123733;0,372619;0,128;7,893333;0,021333;0,021333;0,031787;0,021333;0,426667;0,181333
3 Bean Chlli for 6 - Final;dinner;pumpkin seeds, roasted, kernels, unsalted;2/3;pumpkin seeds, roasted, kernels, unsalted;6;Serving;;6;;;451,546667;23,474133;6,458533;11,571867;5,113333;5,113333;38,586;6,72128;0,03304;0;14,16;40,906667;1,003;44,84;44,84;44,84;6,3484;432,666667;3,532133;0,08732;15,50756;923,546667;619,893333;7,394667;6,293333;0,314667;0,629333;0,055067;0;0,118;3,484933;10,227107;0,078667;1,416;0,440533;0,440533;0,656395;0,440533;3,54;6,010133
3 Bean Chlli for 6 - Final;dinner;flaxseeds, ground;3;flaxseeds, ground;6;Serving;;6;;;112,14;3,8409;0,3318;6,0648;5,733;5,733;8,8536;0,76923;0;0;6,3;53,55;0,2562;18,27;18,27;18,27;1,2033;82,32;0,52122;4,79073;1,23963;134,82;170,73;5,334;0;0;0;0,34524;0;0,03381;0,6468;1,610969;0,09933;0,126;0,0651;0,0651;0,096999;0,0651;0,903;0,9114
3 Bean Chlli for 6 - Final;dinner;cannellini beans, canned, unsalted, organic;1.75;cannellini beans, canned, unsalted, organic;6;Serving;;6;;;38,16282;2,289769;4,579538;6,487679;1,908141;1,908141;0,381628;0;0;0;15,265128;15,265128;;9,159077;;;0,686931;22,897692;;;;38,16282;95,407049;;0;0;0;0,259507;;0,053428;;;;0;;;;;;0,572442
3 Bean Chlli for 6 - Final;dinner;vinegar, rice, 100 grain;1/2;vinegar, rice, 100 grain;6;Serving;;6;;;1,175;0;0,3125;0,3125;0;0;0;0;0;;0,125;0,025;;;;;0,025;;;0;0;0,025;0,2;;0,025;;0,005;0,025;;0,025;0,025;0,025;;0,025;;;;;;
3 Bean Chlli for 6 - Final;dinner;paprika, ground;1/2;paprika, ground;6;Serving;;6;;;3,515;0,1444;0,1805;0,5225;0,342;0,342;0,10545;;0;0;1,0032;1,995;;;;;0,11875;;;;;;;;399,949995;19,9975;39,994999;;0;;;;;0,1805;;;;;;
3 Bean Chlli for 6 - Final;dinner;cayenne chili pepper, dried, ground;1/2;cayenne chili pepper, dried, ground;6;Serving;;6;;;2,862;0,10809;0,26487;0,50967;0,2448;0,2448;0,15543;0,02934;0;0;0,27;1,332;0,003357;0,954;0,954;0,954;0,0702;1,368;0,018;0,00594;0,06939;2,637;18,126;0,0792;374,48999;18,7245;37,448999;0,002952;0;0,008271;0,078309;0,078309;0,02205;0,6876;0,26847;0,26847;0,40002;0,26847;0,7227;0,02232
5- Ingredient Chicken Tortilla Soup - Group Menu;dinner;stock, chicken, 32 oz;4;stock, chicken, 32 oz;4;Serving;;4;;;78,4;15,974;4,018;4,018;0;0;0;0;0;0;2077,6;0;;;;;0;;;0;0;;1195,6;;;;;;;;;;;;;;;;;
5- Ingredient Chicken Tortilla Soup - Group Menu;dinner;chicken breast quarter, rotisserie, with skin;1;chicken breast quarter, rotisserie, with skin;4;Serving;;4;;;271,25;40,8735;0,1395;0,1395;0;0;11,8885;3,0349;;139,5;509,95;24,8;0,06355;17,05;12,4;12,4;0,7905;38,75;;0,0744;1,3795;378,2;427,8;34,565;;17,05;;0,1209;0,465;0,21545;14,41965;14,41965;0,47585;0;0,5115;;;;0;1,333
5- Ingredient Chicken Tortilla Soup - Group Menu;dinner;enchilada sauce, mild red;1;enchilada sauce, mild red;4;Serving;;4;;;67,2;1,3888;9,7888;10,9088;1,12;1,12;2,0384;0,24864;0,00672;0;1225,28;15,68;0,06944;11,2;11,2;11,2;1,5008;13,44;0,10528;0,06944;0,5488;24,64;226,24;0,896;1606,08;80,304;160,608;0,0896;0;0,1232;0,86912;0,86912;0,13216;0,672;1,568;1,568;2,33632;1,568;6,272;0,2016
5- Ingredient Chicken Tortilla Soup - Group Menu;dinner;tomatoes, diced, fire roasted, canned, organic;1;tomatoes, diced, fire roasted, canned, organic;4;Serving;;4;;;60;2;10;12;2;2;0;0;0;0;400;120;;;;;0,72;;;0;0;;;;1000;50;100;;;;;;;12;;;;;;
5- Ingredient Chicken Tortilla Soup - Group Menu;dinner;corn, sweet, yellow, canned, kernels, drained;1;corn, sweet, yellow, canned, kernels, drained;4;Serving;;4;;;109,88;3,7556;20,2376;23,5176;3,28;3,28;2,0008;0,4018;0;0;336,2;4,92;0,05412;59,04;59,04;59,04;0,4428;21,32;0,10988;0,02952;0,79212;75,44;216,48;0,984;75,44;3,772;7,544;0,06396;0;0,14596;1,6482;2,172934;0,06068;2,952;0,1476;0,1476;0,219924;0,1476;0;0,5248
5-Ingredient Black Bean Burger - Less Prep;lunch;black beans, cooked;4.5;black beans, cooked;6;Serving;;6;;;1013,94;68,1894;115,8678;182,4318;66,564;66,564;4,1796;1,06812;;0;1795,68;208,98;1,60992;1091,34;1091,34;1091,34;16,1766;541,8;;0,80496;0,9675;1075,86;2732,22;9,288;;0;;1,7802;0;0,43344;3,69198;3,69198;0,5031;0;6,6564;;;;25,542;8,5914
5-Ingredient Black Bean Burger - Less Prep;lunch;flaxseeds, ground;6;flaxseeds, ground;6;Serving;;6;;;224,28;7,6818;0,6636;12,1296;11,466;11,466;17,7072;1,53846;0;0;12,6;107,1;0,5124;36,54;36,54;36,54;2,4066;164,64;1,04244;9,58146;2,47926;269,64;341,46;10,668;0;0;0;0,69048;0;0,06762;1,2936;3,221938;0,19866;0,252;0,1302;0,1302;0,193998;0,1302;1,806;1,8228
5-Ingredient Black Bean Burger - Less Prep;lunch;zucchini, fresh;2;zucchini, fresh;6;Serving;;6;;;66,64;4,7432;8,708006;12,1912;3,483194;3,483194;1,2544;0,32928;;0;31,36;62,72;0,20776;94,08;94,08;94,08;1,4504;70,56;;0,23912;0,1176;148,96;1023,12;0,784;;39,2;;0,1764;0;0,36848;1,76792;1,76792;0,63896;70,168;0,4704;;;;16,856;1,2544
5-Ingredient Black Bean Burger - Less Prep;lunch;chili peppers, powder;2;chili peppers, powder;6;Serving;;6;;;45,684017;2,180521;2,413801;8,051403;5,637602;5,637602;2,313361;0,398844;0;0;464,454178;53,46002;0,162;4,536002;4,536002;4,536002;2,802601;24,138009;0,2754;0,086346;1,210626;48,600019;315,900121;3,304801;4803,301839;240,165092;480,330184;0,0405;0;0,15228;1,879201;2,068201;0,339228;0,1134;6,178682;6,178682;9,206237;6,178682;17,123407;0,6966
5-Ingredient Black Bean Burger - Less Prep;lunch;salt, table;1;salt, table;6;Serving;;6;;;0;0;0;0;0;0;0;0;0;0;2325,48;1,44;0,0018;0;0;0;0,0198;0,06;0,006;0;0;0;0,48;0,006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006
5-Ingredient Black Bean Burger - Less Prep;lunch;garlic powder;1;garlic powder;6;Serving;;6;;;10,261;0,51305;1,97563;2,25463;0,279;0,279;0,02263;0,007719;0;0;1,86;2,449;0,016523;1,457;1,457;1,457;0,17515;2,387;0,030349;0,000372;0,004433;12,834;36,982999;0,7409;0;0;0;0,013485;0;0,004371;0,024676;0,087193;0,051274;0,0372;0,02077;0,02077;0,030947;0,02077;0,0124;0,09269
5-Ingredient Black Bean Burger - Less Prep;lunch;cumin seeds, ground;1;cumin seeds, ground;6;Serving;;6;;;7,12;0,304;0,064;0,64;0,576;0,576;0,3712;;0;;3,168;13,28;;;;;0,5472;;;;;;;;7,2;0,36;0,72;;0;;;;;0,032;;;;;;
5-Ingredient Black Bean Burger - Less Prep;lunch;bread, whole grain, toasted;6;bread, whole grain, toasted;6;Serving;;6;;;414,72;20,9088;56,1744;67,8384;11,664;;6,624;1,36512;0;0;596,16;159,84;0,44208;100,8;100,8;100,8;3,9168;122,4;3,16944;0,32112;2,60928;355,68;360;51,552;0;0;0;0,34992;0;0,20448;6,32736;9,56736;0,41184;0,144;0,576;0,576;0,85824;0,576;2,16;2,664
5-Ingredient Black Bean Burger - Less Prep;lunch;mustard;6;mustard;6;Serving;;6;;;18,3;1,275;0,394719;1,59;1,195281;1,195281;1,014;0,068232;;0;330;18,9;0,0222;2,1;2,1;2,1;0,477;14,4;;0,124206;0,120291;32,4;45;10,2;;1,2;;0,0567;0;0,0198;0,1683;0,1683;0,0207;0,12;0,105;;;;0,45;0,192
5-Ingredient Black Bean Burger - Less Prep;lunch;lettuce, romaine, fresh, leaf;6;lettuce, romaine, fresh, leaf;6;Serving;;6;;;11,7;1,0608;1,2246;2,2386;1,014;1,014;0,117;0,0156;;0;21,84;28,08;0,02262;29,64;29,64;29,64;0,6708;10,14;;0,04524;0,01872;22,62;151,32;0,468;;288,6;;0,0546;0;0,0624;0,2925;0,2925;0,0702;7,176;0,1716;;;;98,514;0,1404
5-Ingredient Black Bean Burger - Less Prep;lunch;"tomatoes, fresh, year round average, large, 3""";1;"tomatoes, fresh, year round average, large, 3""";6;Serving;;6;;;32,76;1,6016;4,8958;7,0798;2,184;2,184;0,364;0,05096;0;0;9,1;18,2;0,10738;27,3;27,3;27,3;0,4914;20,02;0,20748;0,00546;0,1456;43,68;431,34;0;1516,06;75,803;151,606;0,06734;0;0,03458;1,08108;1,26308;0,1456;24,934;0,9828;0,9828;1,464372;0,9828;14,378;0,3094
5-Ingredient One Pan Fabulous Fish - Less Prep;dinner;rice, brown, cooked, medium grain;1 1/2;rice, brown, cooked, medium grain;4;Serving;;4;;;327,6;6,786;63,50175;68,76675;5,265;5,265;2,42775;0,482625;0;0;2,925;29,25;0,236925;11,7;11,7;11,7;1,55025;128,7;3,208725;0,038025;0,827775;225,225;231,075;;0;0;0;0,29835;0;0,0351;3,89025;5,35275;0,435825;0;;;;;;1,8135
5-Ingredient One Pan Fabulous Fish - Less Prep;dinner;spread, tapenade, olive;2;spread, tapenade, olive;4;Serving;;4;;;88,96;0,2336;0,7584;1,3344;0,576;0,576;9,616;1,4432;;0;267,2;19,2;0,05184;0,32;0,32;0,32;1,088;1,6;;0,0576;0,84192;0,96;5,44;0,224;;4,48;;0,00256;0;0,00064;0,0288;0,0288;0,00448;0,128;1,5488;;;;4,224;0,0384
5-Ingredient One Pan Fabulous Fish - Less Prep;dinner;tomatoes, cherry, fresh;1;tomatoes, cherry, fresh;4;Serving;;4;;;64,8;3,168;9,684;14,004;4,32;4,32;0,72;0,1008;;0;18;36;0,2124;54;54;54;0,972;39,6;;0,0108;0,288;86,4;853,2;0;;151,2;;0,1332;0;0,0684;2,1384;2,1384;0,288;49,32;1,944;;;;28,44;0,612
5-Ingredient One Pan Fabulous Fish - Less Prep;dinner;oil;1;oil;4;Serving;;4;;;36,120023;0,013533;0,0084;0,0084;0;0;4,075869;1,158361;;3,033335;15,493343;0,513334;0;0,046667;0,046667;0,046667;0,0042;0,046667;;0,146533;1,099047;0,466667;0,606667;0,014;;17,220011;;0,00014;0,0028;0,000747;0,000747;0,000747;0,02632;0;0,475067;;;;3,775336;0,0014
5-Ingredient One Pan Fabulous Fish - Less Prep;dinner;salt, table;1;salt, table;4;Serving;;4;;;0;0;0;0;0;0;0;0;0;0;2325,48;1,44;0,0018;0;0;0;0,0198;0,06;0,006;0;0;0;0,48;0,006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006
5-Ingredient One Pan Fabulous Fish - Less Prep;dinner;black pepper, ground;1;black pepper, ground;4;Serving;;4;;;5,773;0,23897;0,88895;1,47085;0,5819;0,5819;0,07498;0,032016;0;0;0,46;10,189;0,03059;0,391;0,391;0,391;0,22333;3,933;0,293319;0,003496;0,015962;3,634;30,566999;0,1127;12,581;0,62905;1,2581;0,002484;0;0,00414;0,026289;0,048522;0,006693;0;0,02392;0,02392;0,035641;0,02392;3,7651;0,02737
5-Ingredient One Pan Fabulous Fish - Less Prep;dinner;cod, atlantic, baked, fillet;4;cod, atlantic, baked, fillet;4;Serving;;4;;;756;164,376;0;0;0;0;6,192;1,2096;;396;561,6;100,8;0,2592;57,6;57,6;57,6;3,528;302,4;0,144;1,2456;0,2448;993,6;1756,8;270,72;338,4;100,8;100,8;0,6336;7,56;0,5688;18,0936;48,813624;2,0376;7,2;5,832;5,832;8,68968;5,832;0,72;4,176
5-Ingredient Pesto Pasta Salad - Less Prep;lunch;pasta, penne, whole wheat, cooked;1;pasta, penne, whole wheat, cooked;4;Serving;;4;;;675,852631;27,170183;118,705123;136,395226;17,690102;17,690102;7,75643;1,102229;0;0;18,143695;58,967008;1,020583;95,254398;95,254398;95,254398;7,801789;244,93988;5,991955;0,163293;2,440327;576,06231;435,448675;164,65403;18,143695;0,907185;1,814369;0,707604;0;0,449056;14,179297;20,000384;0,421841;0;1,043262;1,043262;1,554461;1,043262;2,721554;6,078138
5-Ingredient Pesto Pasta Salad - Less Prep;lunch;bell pepper, red, fresh, chopped;2;bell pepper, red, fresh, chopped;4;Serving;;4;;;92,38;2,9502;11,9796;17,9694;5,9898;5,9898;0,894;0,08046;0;0;11,92;20,86;0,05066;137,08;137,08;137,08;1,2814;35,76;0,33376;0,0745;0,1341;77,48;628,78;0,298;9330,38;466,519;933,03803;0,16092;0;0,2533;2,91742;3,51342;0,86718;380,546;4,7084;4,7084;7,015516;4,7084;14,602;0,745
5-Ingredient Pesto Pasta Salad - Less Prep;lunch;pesto, basil, Classico;3/4;pesto, basil, Classico;4;Serving;;4;;;691,92;7,7376;8,9838;12,8898;3,906;;67,6668;12,49548;0,2883;;1912,08;308,76;0,14694;53,94;53,94;53,94;1,3206;74,4;0,6882;4,45656;29,78046;180,42;362,7;10,23;3587,94;179,397;358,793981;0,18042;;0,50778;1,63122;1,63122;0,49662;0;8,5746;8,5746;12,776154;8,5746;360,468;1,2648
5-Ingredient Pesto Pasta Salad - Less Prep;lunch;cheese, mozzarella, diced, low sodium;1;cheese, mozzarella, diced, low sodium;4;Serving;;4;;;369,6;36,3;4,092;4,092;0;0;22,572;14,34444;;71,28;21,12;964,92;0,03564;11,88;11,88;11,88;0,33;34,32;;0,197617;0,474263;691,68;125,4;20,724;682,44;180,84;186,12;0,0264;1,2144;0,4488;0,1584;0,1584;0,1056;0;0,198;0,198;0,29502;0,198;2,376;4,1316
5-Ingredient Pesto Pasta Salad - Less Prep;lunch;arugula, fresh;3;arugula, fresh;4;Serving;;4;;;15;1,548;1,23;2,19;0,96;0,96;0,396;0,0516;0;0;16,2;96;0,0456;58,2;58,2;58,2;0,876;28,2;0,1926;0,102;0,0792;31,2;221,4;0,18;1423,8;71,19;142,38;0,0264;0;0,0516;0,183;0,183;0,0438;9;0,258;0,258;0,38442;0,258;65,16;0,282
5-Ingredient Pesto Pasta Salad - Less Prep;lunch;salt, table;1;salt, table;4;Serving;;4;;;0;0;0;0;0;0;0;0;0;0;2325,48;1,44;0,0018;0;0;0;0,0198;0,06;0,006;0;0;0;0,48;0,006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006
Agua de Melon;snack;cantaloupe, fresh, cubes;1 1/2;cantaloupe, fresh, cubes;4;Serving;;4;;;81,6;2,016;17,571936;19,584;2,012064;2,012064;0,456;0,1224;0;0;38,4;21,6;0,0984;50,4;50,4;50,4;0,504;28,8;0,0984;0,1104;0,084;36;640,8;0,96;8116,8;405,840024;811,680024;0,0984;0;0,0456;1,7616;1,841592;0,1728;88,08;0,12;0,12;0,1788;0,12;6;0,432
Agua de Melon;snack;water, tap;2;water, tap;4;Serving;;4;;;0;0;0;0;0;0;0;0;0;0;18,944;14,208;0,04736;0;0;0;0;4,736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,04736
Agua de Melon;snack;sugar, brown;1;sugar, brown;4;Serving;;4;;;47,500048;0,015;12,261262;12,261262;0;0;0;0;0;0;3,500004;10,37501;0,005875;0,125;0,125;0,125;0,08875;1,125001;;0;0;0,500001;16,625017;0,15;;0;;0;0;0;0,01375;0,01375;0,005125;0;0;;;;0;0,00375
Agua de Melon;snack;water, tap;1;water, tap;4;Serving;;4;;;0;0;0;0;0;0;0;0;0;0;9,472;7,104;0,02368;0;0;0;0;2,368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02368
Almond Strawberry Smoothie - Extra Week 2;breakfast;strawberries, frozen, unsweetened;2;strawberries, frozen, unsweetened;2;Serving;;2;;;104,3;1,2814;20,9494;27,2074;6,258;6,258;0,3278;0,01788;0;0;5,96;47,68;0,14602;50,66;50,66;50,66;2,235;32,78;0,8642;0,06854;0,09238;38,74;441,04;2,086;134,1;6,705;13,41;0,06556;0;0,11026;1,37676;1,625083;0,08344;122,776;0,8642;0,8642;1,287658;0,8642;6,556;0,3874
